,User_id,Date,Location,Age,Gender,DayOfWeek,Year,Month,Quarter
7546,48102307,2020-03-17,Other Cities,23_to_27,MALE,Tuesday,2020,3,2020Q1
7547,52239802,2020-01-19,Hồ Chí Minh,23_to_27,FEMALE,Sunday,2020,1,2020Q1
7548,45009691,2020-05-21,Other Cities,23_to_27,MALE,Thursday,2020,5,2020Q2
7549,54455757,2020-08-04,Hồ Chí Minh,23_to_27,FEMALE,Tuesday,2020,8,2020Q3
7550,45538766,2019-02-12,Hồ Chí Minh,23_to_27,MALE,Tuesday,2019,2,2019Q1
7551,31539509,2019-03-05,Hồ Chí Minh,23_to_27,FEMALE,Tuesday,2019,3,2019Q1
7552,50150206,2019-10-23,Hồ Chí Minh,23_to_27,MALE,Wednesday,2019,10,2019Q4
7553,43884090,2018-10-31,Hồ Chí Minh,23_to_27,FEMALE,Wednesday,2018,10,2018Q4
7554,35675830,2016-07-09,Other Cities,23_to_27,FEMALE,Saturday,2016,7,2016Q3
7555,52193242,2019-12-31,Other Cities,23_to_27,MALE,Tuesday,2019,12,2019Q4
7556,43914024,2019-12-29,Hồ Chí Minh,23_to_27,MALE,Sunday,2019,12,2019Q4
7557,44677765,2018-12-28,Hồ Chí Minh,23_to_27,MALE,Friday,2018,12,2018Q4
7558,44973619,2019-01-18,Hồ Chí Minh,23_to_27,MALE,Friday,2019,1,2019Q1
7559,40274541,2018-01-31,Other Cities,23_to_27,FEMALE,Wednesday,2018,1,2018Q1
7560,50335643,2019-11-13,Hồ Chí Minh,23_to_27,FEMALE,Wednesday,2019,11,2019Q4
7561,42330725,2019-06-08,Hồ Chí Minh,23_to_27,FEMALE,Saturday,2019,6,2019Q2
7562,45957662,2019-02-23,Hà Nội,23_to_27,MALE,Saturday,2019,2,2019Q1
7563,46564728,2019-04-03,Hồ Chí Minh,23_to_27,FEMALE,Wednesday,2019,4,2019Q2
7564,49365049,2020-01-11,Other Cities,23_to_27,FEMALE,Saturday,2020,1,2020Q1
7565,41796513,2018-06-28,Hà Nội,23_to_27,MALE,Thursday,2018,6,2018Q2
7566,41650727,2018-04-23,Hồ Chí Minh,23_to_27,MALE,Monday,2018,4,2018Q2
7567,46164100,2019-04-16,Hồ Chí Minh,23_to_27,MALE,Tuesday,2019,4,2019Q2
7568,39570247,2018-12-29,Hồ Chí Minh,23_to_27,MALE,Saturday,2018,12,2018Q4
7569,41177083,2018-02-25,Hồ Chí Minh,23_to_27,FEMALE,Sunday,2018,2,2018Q1
7570,50247694,2019-10-27,Hồ Chí Minh,23_to_27,MALE,Sunday,2019,10,2019Q4
7571,49361494,2020-01-27,Hồ Chí Minh,23_to_27,MALE,Monday,2020,1,2020Q1
7572,42434817,2018-12-13,Other Cities,23_to_27,FEMALE,Thursday,2018,12,2018Q4
7573,40307981,2017-11-18,Hà Nội,23_to_27,MALE,Saturday,2017,11,2017Q4
7574,40511700,2018-02-15,Hồ Chí Minh,23_to_27,MALE,Thursday,2018,2,2018Q1
7575,46806236,2019-04-21,Hồ Chí Minh,23_to_27,FEMALE,Sunday,2019,4,2019Q2
7576,41210734,2018-07-13,Hà Nội,23_to_27,MALE,Friday,2018,7,2018Q3
7577,46872954,2019-05-01,Other Cities,23_to_27,FEMALE,Wednesday,2019,5,2019Q2
7578,56561672,2020-06-27,Other Cities,23_to_27,FEMALE,Saturday,2020,6,2020Q2
7579,48174240,2020-04-01,Other Cities,23_to_27,MALE,Wednesday,2020,4,2020Q2
7580,49087974,2019-09-10,Other Cities,23_to_27,FEMALE,Tuesday,2019,9,2019Q3
7581,52086310,2020-06-27,Unknown,23_to_27,FEMALE,Saturday,2020,6,2020Q2
7582,42275345,2018-11-21,Other Cities,23_to_27,MALE,Wednesday,2018,11,2018Q4
7583,51008337,2020-04-19,Other Cities,23_to_27,MALE,Sunday,2020,4,2020Q2
7584,34210985,2019-01-18,Hà Nội,23_to_27,MALE,Friday,2019,1,2019Q1
7585,55627866,2020-06-26,Hồ Chí Minh,23_to_27,MALE,Friday,2020,6,2020Q2
7586,54646977,2020-04-06,Other Cities,23_to_27,MALE,Monday,2020,4,2020Q2
7587,32891651,2019-12-08,Other Cities,23_to_27,MALE,Sunday,2019,12,2019Q4
7588,56365838,2020-09-21,Other Cities,23_to_27,MALE,Monday,2020,9,2020Q3
7589,10655742,2019-02-20,Other Cities,23_to_27,MALE,Wednesday,2019,2,2019Q1
7590,34574507,2020-08-20,Other Cities,23_to_27,MALE,Thursday,2020,8,2020Q3
7591,34425733,2019-12-26,Other Cities,23_to_27,FEMALE,Thursday,2019,12,2019Q4
7592,43947258,2020-01-16,Hồ Chí Minh,23_to_27,FEMALE,Thursday,2020,1,2020Q1
7593,16695119,2019-09-27,Other Cities,23_to_27,MALE,Friday,2019,9,2019Q3
7594,10390729,2019-05-17,Hồ Chí Minh,23_to_27,FEMALE,Friday,2019,5,2019Q2
7595,31002880,2019-09-20,Other Cities,23_to_27,MALE,Friday,2019,9,2019Q3
7596,48621988,2019-08-10,Other Cities,23_to_27,FEMALE,Saturday,2019,8,2019Q3
7597,40572915,2017-12-15,Other Cities,23_to_27,MALE,Friday,2017,12,2017Q4
7598,39514860,2017-07-18,Other Cities,23_to_27,MALE,Tuesday,2017,7,2017Q3
7599,34617999,2020-02-14,Other Cities,23_to_27,MALE,Friday,2020,2,2020Q1
7600,40678671,2019-02-19,Hồ Chí Minh,23_to_27,MALE,Tuesday,2019,2,2019Q1
7601,41267645,2018-12-29,Other Cities,23_to_27,FEMALE,Saturday,2018,12,2018Q4
7602,45037497,2019-12-31,Other Cities,23_to_27,FEMALE,Tuesday,2019,12,2019Q4
7603,46081720,2019-02-26,Hồ Chí Minh,23_to_27,MALE,Tuesday,2019,2,2019Q1
7604,37032152,2018-03-21,Other Cities,23_to_27,MALE,Wednesday,2018,3,2018Q1
7605,52622963,2020-03-30,Other Cities,23_to_27,MALE,Monday,2020,3,2020Q1
7606,45953631,2019-02-22,Other Cities,23_to_27,FEMALE,Friday,2019,2,2019Q1
7607,46667667,2019-11-23,Hồ Chí Minh,23_to_27,MALE,Saturday,2019,11,2019Q4
7608,41958753,2019-10-27,Other Cities,23_to_27,FEMALE,Sunday,2019,10,2019Q4
7609,40101621,2018-12-25,Other Cities,23_to_27,MALE,Tuesday,2018,12,2018Q4
7610,48772066,2020-04-03,Other Cities,23_to_27,MALE,Friday,2020,4,2020Q2
7611,41727326,2019-03-24,Hồ Chí Minh,23_to_27,FEMALE,Sunday,2019,3,2019Q1
7612,40085873,2017-10-26,Hồ Chí Minh,23_to_27,MALE,Thursday,2017,10,2017Q4
7613,35908548,2017-12-02,Hồ Chí Minh,23_to_27,FEMALE,Saturday,2017,12,2017Q4
7614,39959354,2017-09-12,Other Cities,23_to_27,MALE,Tuesday,2017,9,2017Q3
7615,56615836,2020-06-19,Other Cities,23_to_27,FEMALE,Friday,2020,6,2020Q2
7616,45930486,2019-07-15,Hà Nội,23_to_27,MALE,Monday,2019,7,2019Q3
7617,36810257,2016-12-15,Other Cities,23_to_27,MALE,Thursday,2016,12,2016Q4
7618,42184308,2019-02-13,Hà Nội,23_to_27,FEMALE,Wednesday,2019,2,2019Q1
7619,31704334,2020-05-29,Hồ Chí Minh,23_to_27,MALE,Friday,2020,5,2020Q2
7620,46221972,2019-03-07,Hà Nội,23_to_27,MALE,Thursday,2019,3,2019Q1
7621,40828219,2018-01-18,Other Cities,23_to_27,MALE,Thursday,2018,1,2018Q1
7622,30191437,2019-11-08,Hà Nội,23_to_27,MALE,Friday,2019,11,2019Q4
7623,44688137,2018-12-19,Other Cities,23_to_27,FEMALE,Wednesday,2018,12,2018Q4
7624,45516937,2019-03-20,Other Cities,23_to_27,FEMALE,Wednesday,2019,3,2019Q1
7625,500684,2019-11-13,Other Cities,23_to_27,MALE,Wednesday,2019,11,2019Q4
7626,42114739,2018-06-05,Hà Nội,23_to_27,FEMALE,Tuesday,2018,6,2018Q2
7627,55338407,2020-11-15,Hồ Chí Minh,23_to_27,MALE,Sunday,2020,11,2020Q4
7628,36645617,2018-09-13,Hồ Chí Minh,23_to_27,FEMALE,Thursday,2018,9,2018Q3
7629,50552067,2019-12-05,Other Cities,23_to_27,FEMALE,Thursday,2019,12,2019Q4
7630,46574068,2019-04-02,Other Cities,23_to_27,MALE,Tuesday,2019,4,2019Q2
7631,42472467,2019-02-05,Other Cities,23_to_27,MALE,Tuesday,2019,2,2019Q1
7632,39359996,2017-10-01,Other Cities,23_to_27,FEMALE,Sunday,2017,10,2017Q4
7633,31100048,2019-11-26,Other Cities,23_to_27,FEMALE,Tuesday,2019,11,2019Q4
7634,40114884,2018-07-30,Hồ Chí Minh,23_to_27,MALE,Monday,2018,7,2018Q3
7635,39315131,2017-06-25,Hà Nội,23_to_27,FEMALE,Sunday,2017,6,2017Q2
7636,41255880,2018-03-05,Hà Nội,23_to_27,MALE,Monday,2018,3,2018Q1
7637,35880042,2016-08-04,Other Cities,23_to_27,MALE,Thursday,2016,8,2016Q3
7638,41152259,2019-07-08,Other Cities,23_to_27,FEMALE,Monday,2019,7,2019Q3
7639,34153311,2018-03-18,Hà Nội,23_to_27,MALE,Sunday,2018,3,2018Q1
7640,46675756,2019-11-26,Other Cities,23_to_27,FEMALE,Tuesday,2019,11,2019Q4
7641,54111419,2020-03-02,Other Cities,23_to_27,MALE,Monday,2020,3,2020Q1
7642,49704707,2019-11-18,Other Cities,23_to_27,FEMALE,Monday,2019,11,2019Q4
7643,30023822,2019-03-08,Hồ Chí Minh,23_to_27,MALE,Friday,2019,3,2019Q1
7644,49109094,2019-09-14,Other Cities,23_to_27,FEMALE,Saturday,2019,9,2019Q3
7645,27610639,2020-05-12,Other Cities,23_to_27,FEMALE,Tuesday,2020,5,2020Q2
7646,4579299,2019-08-07,Other Cities,23_to_27,MALE,Wednesday,2019,8,2019Q3
7647,33359136,2016-12-19,Other Cities,23_to_27,FEMALE,Monday,2016,12,2016Q4
7648,46676605,2019-07-04,Other Cities,23_to_27,MALE,Thursday,2019,7,2019Q3
7649,49241404,2019-10-23,Other Cities,23_to_27,MALE,Wednesday,2019,10,2019Q4
7650,56751902,2020-06-26,Other Cities,23_to_27,MALE,Friday,2020,6,2020Q2
7651,45832254,2019-02-26,Hà Nội,23_to_27,MALE,Tuesday,2019,2,2019Q1
7652,26717793,2018-10-21,Hà Nội,23_to_27,FEMALE,Sunday,2018,10,2018Q4
7653,44988128,2019-01-13,Hà Nội,23_to_27,MALE,Sunday,2019,1,2019Q1
7654,20743196,2017-10-07,Hồ Chí Minh,23_to_27,MALE,Saturday,2017,10,2017Q4
7655,44215154,2018-11-20,Other Cities,23_to_27,MALE,Tuesday,2018,11,2018Q4
7656,47496469,2019-06-03,Hà Nội,23_to_27,FEMALE,Monday,2019,6,2019Q2
7657,39866897,2017-08-31,Other Cities,23_to_27,MALE,Thursday,2017,8,2017Q3
7658,44752669,2019-12-30,Hà Nội,23_to_27,FEMALE,Monday,2019,12,2019Q4
7659,42470458,2019-02-10,Hồ Chí Minh,23_to_27,MALE,Sunday,2019,2,2019Q1
7660,47386828,2019-05-27,Other Cities,23_to_27,FEMALE,Monday,2019,5,2019Q2
7661,54086287,2020-03-04,Hồ Chí Minh,23_to_27,MALE,Wednesday,2020,3,2020Q1
7662,54460036,2020-03-17,Unknown,23_to_27,MALE,Tuesday,2020,3,2020Q1
7663,46094080,2019-03-31,Other Cities,23_to_27,MALE,Sunday,2019,3,2019Q1
7664,44527410,2019-12-13,Other Cities,23_to_27,FEMALE,Friday,2019,12,2019Q4
7665,17896189,2018-09-19,Other Cities,23_to_27,FEMALE,Wednesday,2018,9,2018Q3
7666,1105034,2018-08-27,Other Cities,23_to_27,MALE,Monday,2018,8,2018Q3
7667,52398186,2020-03-08,Other Cities,23_to_27,MALE,Sunday,2020,3,2020Q1
7668,45668663,2019-12-28,Other Cities,23_to_27,FEMALE,Saturday,2019,12,2019Q4
7669,35005029,2016-02-08,Hồ Chí Minh,23_to_27,FEMALE,Monday,2016,2,2016Q1
7670,51752634,2020-06-27,Hồ Chí Minh,23_to_27,MALE,Saturday,2020,6,2020Q2
7671,48572960,2019-12-27,Other Cities,23_to_27,MALE,Friday,2019,12,2019Q4
7672,18002598,2020-08-11,Other Cities,23_to_27,MALE,Tuesday,2020,8,2020Q3
7673,38481950,2017-04-05,Hồ Chí Minh,23_to_27,FEMALE,Wednesday,2017,4,2017Q2
7674,13774106,2016-06-07,Hồ Chí Minh,23_to_27,MALE,Tuesday,2016,6,2016Q2
7675,43670681,2018-10-10,Other Cities,23_to_27,MALE,Wednesday,2018,10,2018Q4
7676,49206206,2019-09-21,Other Cities,23_to_27,MALE,Saturday,2019,9,2019Q3
7677,38454546,2017-06-05,Other Cities,23_to_27,MALE,Monday,2017,6,2017Q2
7678,54234091,2020-05-18,Hồ Chí Minh,23_to_27,FEMALE,Monday,2020,5,2020Q2
7679,40618569,2020-09-13,Other Cities,23_to_27,FEMALE,Sunday,2020,9,2020Q3
7680,43480658,2019-10-22,Other Cities,23_to_27,FEMALE,Tuesday,2019,10,2019Q4
7681,39705378,2017-12-14,Hồ Chí Minh,23_to_27,FEMALE,Thursday,2017,12,2017Q4
7682,32553329,2020-02-25,Hồ Chí Minh,23_to_27,FEMALE,Tuesday,2020,2,2020Q1
7683,41479802,2019-03-06,Hồ Chí Minh,23_to_27,MALE,Wednesday,2019,3,2019Q1
7684,34041281,2020-02-06,Other Cities,23_to_27,MALE,Thursday,2020,2,2020Q1
7685,44090383,2019-04-24,Other Cities,23_to_27,FEMALE,Wednesday,2019,4,2019Q2
7686,57637402,2020-10-05,Hồ Chí Minh,23_to_27,FEMALE,Monday,2020,10,2020Q4
7687,43880394,2018-11-21,Other Cities,23_to_27,MALE,Wednesday,2018,11,2018Q4
7688,23990113,2018-08-29,Hồ Chí Minh,23_to_27,FEMALE,Wednesday,2018,8,2018Q3
7689,35643161,2019-09-11,Other Cities,23_to_27,MALE,Wednesday,2019,9,2019Q3
7690,18308194,2019-05-19,Other Cities,23_to_27,MALE,Sunday,2019,5,2019Q2
7691,39584262,2019-05-31,Hà Nội,23_to_27,MALE,Friday,2019,5,2019Q2
7692,51464026,2019-12-07,Other Cities,23_to_27,FEMALE,Saturday,2019,12,2019Q4
7693,39289136,2018-01-26,Hồ Chí Minh,23_to_27,FEMALE,Friday,2018,1,2018Q1
7694,50742971,2020-01-11,Other Cities,23_to_27,FEMALE,Saturday,2020,1,2020Q1
7695,52279169,2020-01-07,Other Cities,23_to_27,MALE,Tuesday,2020,1,2020Q1
7696,37854825,2017-04-10,Other Cities,23_to_27,MALE,Monday,2017,4,2017Q2
7697,41643009,2018-04-20,Other Cities,23_to_27,MALE,Friday,2018,4,2018Q2
7698,18230191,2019-03-26,Other Cities,23_to_27,MALE,Tuesday,2019,3,2019Q1
7699,44433557,2018-12-27,Other Cities,23_to_27,FEMALE,Thursday,2018,12,2018Q4
7700,49351695,2020-04-23,Other Cities,23_to_27,MALE,Thursday,2020,4,2020Q2
7701,35882796,2016-08-05,Hồ Chí Minh,23_to_27,FEMALE,Friday,2016,8,2016Q3
7702,46575818,2019-04-01,Other Cities,23_to_27,FEMALE,Monday,2019,4,2019Q2
7703,36771849,2016-12-10,Other Cities,23_to_27,MALE,Saturday,2016,12,2016Q4
7704,40439725,2017-12-23,Other Cities,23_to_27,FEMALE,Saturday,2017,12,2017Q4
7705,41045366,2019-04-10,Hà Nội,23_to_27,FEMALE,Wednesday,2019,4,2019Q2
7706,41675889,2019-11-08,Hà Nội,23_to_27,MALE,Friday,2019,11,2019Q4
7707,42391983,2018-06-30,Other Cities,23_to_27,MALE,Saturday,2018,6,2018Q2
7708,40268349,2018-04-07,Other Cities,23_to_27,MALE,Saturday,2018,4,2018Q2
7709,38999302,2020-05-06,Hồ Chí Minh,23_to_27,MALE,Wednesday,2020,5,2020Q2
7710,17550600,2020-02-26,Other Cities,23_to_27,FEMALE,Wednesday,2020,2,2020Q1
7711,41584979,2019-09-27,Other Cities,23_to_27,MALE,Friday,2019,9,2019Q3
7712,43869179,2019-07-31,Other Cities,23_to_27,MALE,Wednesday,2019,7,2019Q3
7713,41279799,2018-03-10,Other Cities,23_to_27,MALE,Saturday,2018,3,2018Q1
7714,55044853,2020-04-09,Hồ Chí Minh,23_to_27,FEMALE,Thursday,2020,4,2020Q2
7715,46031643,2019-08-31,Other Cities,23_to_27,FEMALE,Saturday,2019,8,2019Q3
7716,40955460,2019-09-20,Hồ Chí Minh,23_to_27,MALE,Friday,2019,9,2019Q3
7717,43883351,2018-11-26,Other Cities,23_to_27,MALE,Monday,2018,11,2018Q4
7718,53161656,2020-02-08,Hồ Chí Minh,23_to_27,MALE,Saturday,2020,2,2020Q1
7719,48315976,2019-09-16,Other Cities,23_to_27,FEMALE,Monday,2019,9,2019Q3
7720,52138715,2020-02-21,Hồ Chí Minh,23_to_27,MALE,Friday,2020,2,2020Q1
7721,44493946,2018-12-14,Hồ Chí Minh,23_to_27,FEMALE,Friday,2018,12,2018Q4
7722,49596024,2019-09-27,Other Cities,23_to_27,MALE,Friday,2019,9,2019Q3
7723,50893360,2020-01-11,Hồ Chí Minh,23_to_27,MALE,Saturday,2020,1,2020Q1
7724,21102943,2020-03-13,Unknown,23_to_27,MALE,Friday,2020,3,2020Q1
7725,52791044,2020-02-04,Hồ Chí Minh,23_to_27,FEMALE,Tuesday,2020,2,2020Q1
7726,40366737,2017-11-20,Hà Nội,23_to_27,MALE,Monday,2017,11,2017Q4
7727,52688388,2020-02-10,Other Cities,23_to_27,MALE,Monday,2020,2,2020Q1
7728,36871978,2017-04-21,Hồ Chí Minh,23_to_27,MALE,Friday,2017,4,2017Q2
7729,51178042,2019-11-27,Other Cities,23_to_27,MALE,Wednesday,2019,11,2019Q4
7730,55810541,2020-05-28,Other Cities,23_to_27,MALE,Thursday,2020,5,2020Q2
7731,55272146,2020-04-13,Hồ Chí Minh,23_to_27,FEMALE,Monday,2020,4,2020Q2
7732,751694,2019-02-19,Other Cities,23_to_27,MALE,Tuesday,2019,2,2019Q1
7733,41192522,2019-05-02,Other Cities,23_to_27,MALE,Thursday,2019,5,2019Q2
7734,17554849,2018-12-07,Hồ Chí Minh,23_to_27,FEMALE,Friday,2018,12,2018Q4
7735,40912285,2019-08-30,Other Cities,23_to_27,MALE,Friday,2019,8,2019Q3
7736,34467869,2020-09-22,Other Cities,23_to_27,FEMALE,Tuesday,2020,9,2020Q3
7737,54583055,2020-03-26,Other Cities,23_to_27,MALE,Thursday,2020,3,2020Q1
7738,43079667,2020-03-12,Other Cities,23_to_27,FEMALE,Thursday,2020,3,2020Q1
7739,32037871,2017-10-13,Other Cities,23_to_27,FEMALE,Friday,2017,10,2017Q4
7740,36715745,2017-09-12,Other Cities,23_to_27,MALE,Tuesday,2017,9,2017Q3
7741,23540842,2018-11-26,Hồ Chí Minh,23_to_27,FEMALE,Monday,2018,11,2018Q4
7742,53427333,2020-12-27,Other Cities,23_to_27,FEMALE,Sunday,2020,12,2020Q4
7743,42664618,2019-10-26,Hồ Chí Minh,23_to_27,MALE,Saturday,2019,10,2019Q4
7744,44003711,2018-11-07,Hồ Chí Minh,23_to_27,FEMALE,Wednesday,2018,11,2018Q4
7745,41531680,2018-06-23,Unknown,23_to_27,MALE,Saturday,2018,6,2018Q2
7746,49408704,2019-10-18,Hồ Chí Minh,23_to_27,MALE,Friday,2019,10,2019Q4
7747,27948745,2018-01-12,Hà Nội,23_to_27,FEMALE,Friday,2018,1,2018Q1
7748,47065197,2019-12-28,Other Cities,23_to_27,FEMALE,Saturday,2019,12,2019Q4
7749,31487205,2016-10-31,Hồ Chí Minh,23_to_27,MALE,Monday,2016,10,2016Q4
7750,29384876,2020-01-21,Hồ Chí Minh,23_to_27,FEMALE,Tuesday,2020,1,2020Q1
7751,41375376,2018-12-11,Other Cities,23_to_27,MALE,Tuesday,2018,12,2018Q4
7752,31215834,2020-04-23,Other Cities,23_to_27,MALE,Thursday,2020,4,2020Q2
7753,44552733,2020-03-08,Other Cities,23_to_27,MALE,Sunday,2020,3,2020Q1
7754,34870539,2017-03-14,Hồ Chí Minh,23_to_27,FEMALE,Tuesday,2017,3,2017Q1
7755,56456358,2020-06-12,Hồ Chí Minh,23_to_27,MALE,Friday,2020,6,2020Q2
7756,49294213,2019-09-13,Other Cities,23_to_27,MALE,Friday,2019,9,2019Q3
7757,6525192,2018-02-11,Other Cities,23_to_27,MALE,Sunday,2018,2,2018Q1
7758,51498852,2019-12-10,Other Cities,23_to_27,FEMALE,Tuesday,2019,12,2019Q4
7759,41325979,2019-04-26,Hồ Chí Minh,23_to_27,MALE,Friday,2019,4,2019Q2
7760,54348698,2020-03-14,Hồ Chí Minh,23_to_27,FEMALE,Saturday,2020,3,2020Q1
7761,39994623,2018-12-10,Other Cities,23_to_27,MALE,Monday,2018,12,2018Q4
7762,21509834,2019-12-26,Other Cities,23_to_27,MALE,Thursday,2019,12,2019Q4
7763,8160958,2020-12-11,Hồ Chí Minh,23_to_27,MALE,Friday,2020,12,2020Q4
7764,48228500,2019-08-07,Hồ Chí Minh,23_to_27,MALE,Wednesday,2019,8,2019Q3
7765,44806448,2018-12-26,Hồ Chí Minh,23_to_27,FEMALE,Wednesday,2018,12,2018Q4
7766,39756554,2017-08-16,Other Cities,23_to_27,MALE,Wednesday,2017,8,2017Q3
7767,52090726,2020-12-31,Hồ Chí Minh,23_to_27,MALE,Thursday,2020,12,2020Q4
7768,43311668,2019-04-06,Other Cities,23_to_27,MALE,Saturday,2019,4,2019Q2
7769,50817417,2019-11-15,Other Cities,23_to_27,MALE,Friday,2019,11,2019Q4
7770,31815719,2018-05-02,Hồ Chí Minh,23_to_27,MALE,Wednesday,2018,5,2018Q2
7771,11444785,2019-03-30,Hồ Chí Minh,23_to_27,MALE,Saturday,2019,3,2019Q1
7772,50706993,2019-11-11,Hồ Chí Minh,23_to_27,MALE,Monday,2019,11,2019Q4
7773,45981166,2020-02-17,Hồ Chí Minh,23_to_27,MALE,Monday,2020,2,2020Q1
7774,48348691,2019-07-31,Other Cities,23_to_27,MALE,Wednesday,2019,7,2019Q3
7775,35491272,2017-04-25,Other Cities,23_to_27,MALE,Tuesday,2017,4,2017Q2
7776,53876211,2020-03-27,Other Cities,23_to_27,MALE,Friday,2020,3,2020Q1
7777,50404828,2019-11-04,Other Cities,23_to_27,FEMALE,Monday,2019,11,2019Q4
7778,30846729,2020-05-04,Hồ Chí Minh,23_to_27,MALE,Monday,2020,5,2020Q2
7779,40828293,2018-01-20,Other Cities,23_to_27,FEMALE,Saturday,2018,1,2018Q1
7780,15035150,2019-07-11,Other Cities,23_to_27,FEMALE,Thursday,2019,7,2019Q3
7781,48194603,2020-04-10,Hồ Chí Minh,23_to_27,MALE,Friday,2020,4,2020Q2
7782,34551194,2020-01-14,Hồ Chí Minh,23_to_27,MALE,Tuesday,2020,1,2020Q1
7783,45645166,2019-10-17,Other Cities,23_to_27,MALE,Thursday,2019,10,2019Q4
7784,51316163,2020-07-24,Other Cities,23_to_27,FEMALE,Friday,2020,7,2020Q3
7785,30551773,2017-11-29,Other Cities,23_to_27,MALE,Wednesday,2017,11,2017Q4
7786,42517240,2018-08-20,Other Cities,23_to_27,MALE,Monday,2018,8,2018Q3
7787,40903757,2018-04-06,Hồ Chí Minh,23_to_27,MALE,Friday,2018,4,2018Q2
7788,39406860,2020-04-16,Hồ Chí Minh,23_to_27,FEMALE,Thursday,2020,4,2020Q2
7789,42194820,2018-06-12,Hồ Chí Minh,23_to_27,MALE,Tuesday,2018,6,2018Q2
7790,41043557,2019-05-29,Hồ Chí Minh,23_to_27,FEMALE,Wednesday,2019,5,2019Q2
7791,54747220,2020-03-27,Other Cities,23_to_27,FEMALE,Friday,2020,3,2020Q1
7792,43042005,2018-12-25,Hồ Chí Minh,23_to_27,MALE,Tuesday,2018,12,2018Q4
7793,43644689,2018-10-18,Other Cities,23_to_27,MALE,Thursday,2018,10,2018Q4
7794,46927031,2019-08-13,Hồ Chí Minh,23_to_27,MALE,Tuesday,2019,8,2019Q3
7795,43849717,2019-01-13,Other Cities,23_to_27,MALE,Sunday,2019,1,2019Q1
7796,41740718,2018-07-20,Hồ Chí Minh,23_to_27,MALE,Friday,2018,7,2018Q3
7797,41196483,2018-11-02,Hồ Chí Minh,23_to_27,MALE,Friday,2018,11,2018Q4
7798,52953002,2020-02-15,Other Cities,23_to_27,FEMALE,Saturday,2020,2,2020Q1
7799,52638187,2020-01-17,Hà Nội,23_to_27,FEMALE,Friday,2020,1,2020Q1
7800,44881021,2019-09-10,Other Cities,23_to_27,FEMALE,Tuesday,2019,9,2019Q3
7801,46759814,2019-05-12,Hồ Chí Minh,23_to_27,FEMALE,Sunday,2019,5,2019Q2
7802,38836349,2018-09-27,Other Cities,23_to_27,MALE,Thursday,2018,9,2018Q3
7803,36668715,2018-09-25,Other Cities,23_to_27,MALE,Tuesday,2018,9,2018Q3
7804,38700253,2017-04-28,Hồ Chí Minh,23_to_27,MALE,Friday,2017,4,2017Q2
7805,28171083,2018-08-22,Hồ Chí Minh,23_to_27,MALE,Wednesday,2018,8,2018Q3
7806,38865236,2018-08-16,Hà Nội,23_to_27,FEMALE,Thursday,2018,8,2018Q3
7807,42983276,2018-08-20,Unknown,23_to_27,MALE,Monday,2018,8,2018Q3
7808,1130420,2020-04-17,Other Cities,23_to_27,MALE,Friday,2020,4,2020Q2
7809,12373474,2019-08-28,Unknown,23_to_27,MALE,Wednesday,2019,8,2019Q3
7810,36400680,2016-10-20,Other Cities,23_to_27,FEMALE,Thursday,2016,10,2016Q4
7811,49858033,2020-03-06,Other Cities,23_to_27,MALE,Friday,2020,3,2020Q1
7812,40467473,2019-11-03,Other Cities,23_to_27,FEMALE,Sunday,2019,11,2019Q4
7813,40364543,2017-11-20,Hồ Chí Minh,23_to_27,FEMALE,Monday,2017,11,2017Q4
7814,44453866,2019-11-10,Hà Nội,23_to_27,FEMALE,Sunday,2019,11,2019Q4
7815,36702922,2016-12-01,Other Cities,23_to_27,MALE,Thursday,2016,12,2016Q4
7816,53864357,2020-03-13,Other Cities,23_to_27,MALE,Friday,2020,3,2020Q1
7817,25258393,2020-03-25,Hồ Chí Minh,23_to_27,FEMALE,Wednesday,2020,3,2020Q1
7818,1973506,2019-02-22,Other Cities,23_to_27,FEMALE,Friday,2019,2,2019Q1
7819,52076915,2020-01-23,Hồ Chí Minh,23_to_27,FEMALE,Thursday,2020,1,2020Q1
7820,31677688,2017-05-26,Other Cities,23_to_27,MALE,Friday,2017,5,2017Q2
7821,36970875,2019-05-23,Other Cities,23_to_27,MALE,Thursday,2019,5,2019Q2
7822,44138972,2019-05-29,Hồ Chí Minh,23_to_27,MALE,Wednesday,2019,5,2019Q2
7823,30083089,2020-02-11,Hồ Chí Minh,23_to_27,MALE,Tuesday,2020,2,2020Q1
7824,54940643,2020-04-03,Other Cities,23_to_27,MALE,Friday,2020,4,2020Q2
7825,59409260,2020-10-15,Other Cities,23_to_27,FEMALE,Thursday,2020,10,2020Q4
7826,41402333,2018-03-31,Other Cities,23_to_27,MALE,Saturday,2018,3,2018Q1
7827,40442076,2017-11-29,Hà Nội,23_to_27,MALE,Wednesday,2017,11,2017Q4
7828,41427375,2018-04-04,Hồ Chí Minh,23_to_27,FEMALE,Wednesday,2018,4,2018Q2
7829,46036233,2020-01-08,Hồ Chí Minh,23_to_27,MALE,Wednesday,2020,1,2020Q1
7830,36127040,2017-11-21,Hồ Chí Minh,23_to_27,FEMALE,Tuesday,2017,11,2017Q4
7831,43243615,2019-07-23,Hồ Chí Minh,23_to_27,MALE,Tuesday,2019,7,2019Q3
7832,44891249,2019-01-08,Hà Nội,23_to_27,FEMALE,Tuesday,2019,1,2019Q1
